"","Election Year","District Number","District","Constituency No","Constituency","Position","Candidate's Name","Sex","Age","Category","Party","Total Votes","Votes Polled (%)","Public Meeting Non-Star","Public Meeting Star","Campaign Material","Media","Vehicle","Campaign Worker","Other Expenditure","Publication of Criminal Case","Own Fund","Party Fund","Another Person Fund","Total_Exp","Total_Fund_Rec","PMSbyTE","PMNSbyTE","CMbyTE","MedbyTE","VehbyTE","CWbyTE","OEbyTE","PoCCbyTE","OFbyTF","PFbyTF","APFbyTF"
"940",2020,26,"Patna","180","Bakhtiarpur",5,"RAJU KUMAR SINGH","MALE",45,"GENERAL","RSTJLKPS",1119,0.652421071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941",2020,26,"Patna","181","Digha",1,"SANJIV CHAURASIA","MALE",51,"GENERAL","BJP",97318,57.0877158,320765,0,332780,373041,240700,335200,0,0,42000,1500000,0,1602486,1542000,0,0.200167115344533,0.207664840753679,0.232788929201254,0.150204120348009,0.209174994352525,0,0,0.0272373540856031,0.972762645914397,0
"942",2020,26,"Patna","181","Digha",2,"SHASHI YADAV","FEMALE",51,"GENERAL","CPI(ML)(L)",51084,29.96638724,185821,0,90100,334234,82537,10125,32324,0,14783,267383,452975,735141,735141,0,0.252769196657512,0.122561522211385,0.45465291692342,0.112273699875262,0.0137728680620452,0.0439697962703753,0,0.0201090675122187,0.363716620349021,0.61617431213876
"943",2020,26,"Patna","181","Digha",3,"SANJAY KUMAR SINHA","MALE",50,"GENERAL","RLSP",5583,3.275043849,3812,0,31500,100030,162336,0,397505,0,417371,3812,220000,695183,641183,0,0.00548344824312447,0.045311809983846,0.14389016992648,0.233515491604369,0,0.571799080242181,0,0.650938967502258,0.00594526055743836,0.343115771940304
"944",2020,26,"Patna","181","Digha",4,"SHAMBHAVI","FEMALE",30,"GENERAL","TPLRSP",4713,2.764693115,0,0,110880,183750,182484,39034,10000,0,74797,0,451351,526148,526148,0,0,0.210739183651748,0.34923633654409,0.346830169458023,0.0741882512144872,0.0190060591316512,0,0.142159620487011,0,0.857840379512989
"945",2020,26,"Patna","181","Digha",5,"MANOJ KUMAR","MALE",35,"SC","IND",1220,0.7156642479,0,0,0,0,23350,8800,66180,0,0,0,0,98330,0,0,0,0,0,0.237465676802603,0.0894945591375979,0.673039764059799,0,0,0,0
"946",2020,26,"Patna","182","Bankipur",1,"NITIN NABIN","MALE",40,"GENERAL","BJP",83068,59.04622449,442297,203860,115225,313223,210800,241600,157278,0,47000,1500000,70000,1684283,1617000,0.121036666640939,0.262602543634294,0.0684118999004324,0.185968153807881,0.125157114332924,0.143443827432801,0.0933797942507286,0,0.0290661719233148,0.927643784786642,0.0432900432900433
"947",2020,26,"Patna","182","Bankipur",2,"LUV SINHA","MALE",39,"GENERAL","INC",44032,31.29873545,598576,0,305403,385666,428050,267400,154304,0,12500,2800000,0,2139399,2812500,0,0.279786986906136,0.142751772810962,0.180268383784418,0.200079555052611,0.124988372902857,0.0721249285430161,0,0.00444444444444444,0.995555555555556,0
"948",2020,26,"Patna","182","Bankipur",3,"PUSHPAM PRIYA","FEMALE",33,"GENERAL","TPLRSP",5189,3.688434281,56898,6000,56650,43365,121620,233438,44834,0,11000,0,542144,562805,553144,0.0106608860973161,0.101097182860849,0.10065653290216,0.0770515542683523,0.216096161192598,0.41477598813088,0.0796616945478452,0,0.0198863225489204,0,0.98011367745108
"949",2020,26,"Patna","182","Bankipur",4,"SAURABH SINGH","MALE",42,"GENERAL","BHRTSBLP",727,0.5167646411,0,0,0,0,17000,0,19600,0,60000,0,0,36600,60000,0,0,0,0,0.46448087431694,0,0.53551912568306,0,1,0,0
"950",2020,26,"Patna","182","Bankipur",5,"USHA DEVI SRIVASTAVA","FEMALE",40,"GENERAL","IND",727,0.5167646411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951",2020,26,"Patna","183","Kumhrar",1,"Arun Kumar Sinha","MALE",69,"GENERAL","BJP",81400,53.99883246,373160,430634,202200,89853,266029,452358,200335,0,402500,1500000,0,2014569,1902500,0.213759866254271,0.185230687060111,0.10036886301735,0.0446015996473687,0.132052563104068,0.22454331422751,0.0994431066893216,0,0.211563731931669,0.788436268068331,0
"952",2020,26,"Patna","183","Kumhrar",2,"Dharamendra Kumar","MALE",41,"GENERAL","RJD",54937,36.4439049,0,0,128553,468559,222500,441600,0,0,0,0,0,1261212,0,0,0,0.101928145307847,0.371514860308973,0.176417604653302,0.350139389729879,0,0,0,0,0
"953",2020,26,"Patna","183","Kumhrar",3,"Rajesh Ranjan \Pappu\""","MALE",40,"GENERAL","JAPL",4333,2.874409595,141606,0,155892,0,190400,0,0,0,396316,0,91582,487898,487898,0,0.290236893776978,0.319517604089379,0,0.390245502133643,0,0,0,0.81229273331721,0,0.18770726668279
"954",2020,26,"Patna","183","Kumhrar",4,"Binod Kumar Pathak","MALE",45,"GENERAL","IND",1260,0.8358541633,0,0,63754,0,75750,14800,18478,0,0,0,0,172782,0,0,0,0.368985195217094,0,0.438413723651769,0.0856570707596856,0.106944010371451,0,0,0,0
"955",2020,26,"Patna","183","Kumhrar",5,"Kumar Raunak","MALE",38,"GENERAL","TPLRSP",1248,0.8278936475,8254,0,0,0,31200,0,13546,0,28000,0,25000,53000,53000,0,0.155735849056604,0,0,0.588679245283019,0,0.255584905660377,0,0.528301886792453,0,0.471698113207547
"956",2020,26,"Patna","184","Patna Sahib",1,"NAND KISHORE YADAV","MALE",67,"GENERAL","BJP",97692,51.91164202,663276,254266,239631,120721,196440,676000,0,0,519302,1754648,510551,2150334,2784501,0.118244886608313,0.308452547371711,0.1114389671558,0.0561405809516103,0.0913532502392652,0.314369767673301,0,0,0.186497329323997,0.630148094757373,0.18335457591863
"957",2020,26,"Patna","184","Patna Sahib",3,"MITHILESH KUMAR ROY","MALE",46,"GENERAL","IND",1264,0.6716651877,0,0,28800,0,4500,0,0,0,50000,0,17100,33300,67100,0,0,0.864864864864865,0,0.135135135135135,0,0,0,0.745156482861401,0,0.254843517138599
"958",2020,26,"Patna","184","Patna Sahib",4,"JAGDEEP PRASAD VERMA","MALE",68,"GENERAL","RLSP",1192,0.6334057782,66050,0,617385,72100,159165,220000,0,0,1235600,0,0,1134700,1235600,0,0.0582092182955847,0.544095355600599,0.0635410240592227,0.140270556094122,0.193883845950471,0,0,1,0,0
"959",2020,26,"Patna","184","Patna Sahib",5,"RAM NATH MAHTO","MALE",52,"GENERAL","IND",1148,0.610025028,0,0,18885,0,5600,1785,0,0,12125,0,17001,26270,29126,0,0,0.71888085268367,0,0.21317091739627,0.0679482299200609,0,0,0.41629471949461,0,0.58370528050539
"960",2020,26,"Patna","185","Fatuha",1,"Dr. Ramanand Yadav","MALE",65,"GENERAL","RJD",85769,50.871293,0,29945,0,0,469378,162000,34764,0,1053000,0,157100,696087,1210100,0.043019047906368,0,0,0,0.674309389487234,0.232729529498468,0.0499420331079305,0,0.870176018510867,0,0.129823981489133
"961",2020,26,"Patna","185","Fatuha",2,"SATYENDRA KUMAR SINGH","MALE",52,"GENERAL","BJP",66399,39.38256228,433976,10580,33508,210000,345230,505000,32980,0,87000,1500000,588500,1571274,2175500,0.00673338959341273,0.276193712872484,0.0213253703682489,0.133649509888154,0.21971342999375,0.321395249969133,0.0209893373148159,0,0.0399908067111009,0.689496667432774,0.270512525856125
"962",2020,26,"Patna","185","Fatuha",3,"Rakesh Sharma","MALE",47,"GENERAL","IND",2819,1.672004745,0,0,0,0,0,0,10000,0,0,0,0,10000,0,0,0,0,0,0,0,1,0,0,0,0
"963",2020,26,"Patna","185","Fatuha",4,"Shakti Paswan","MALE",34,"SC","IND",2374,1.408066429,0,0,0,0,27000,17500,0,0,0,0,0,44500,0,0,0,0,0,0.606741573033708,0.393258426966292,0,0,0,0,0
"964",2020,26,"Patna","185","Fatuha",5,"DHIRENDRA KUMAR","MALE",44,"GENERAL","IND",1572,0.9323843416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"965",2020,26,"Patna","186","Danapur",1,"Rit lal Ray","MALE",48,"GENERAL","RJD",89895,48.44446361,386555,202200,0,413506,307669,68460,123860,0,1302000,0,30000,1502250,1332000,0.134598102845731,0.257317357297387,0,0.275257779996672,0.204805458478948,0.0455716425361957,0.0824496588450657,0,0.977477477477477,0,0.0225225225225225
"966",2020,26,"Patna","186","Danapur",2,"Asha Devi","FEMALE",54,"GENERAL","BJP",73971,39.86301148,0,41870,19025,0,164700,960000,323205,0,0,1500000,78800,1508800,1578800,0.0277505302226935,0,0.0126093584305408,0,0.109159597030753,0.63626723223754,0.214213282078473,0,0,0.950088674942995,0.0499113250570053
"967",2020,26,"Patna","186","Danapur",3,"Deepak Kumar","MALE",43,"GENERAL","RLSP",7731,4.166240037,255844,48660,29207,0,242923,82162,99200,0,1e+05,0,625000,757996,725000,0.0641955894226355,0.337526847107373,0.0385318656035124,0,0.320480583010992,0.108393711840168,0.130871403015319,0,0.137931034482759,0,0.862068965517241
"968",2020,26,"Patna","186","Danapur",4,"Ganesh Ray","MALE",44,"GENERAL","IND",2265,1.220609712,29832,0,0,0,68667,0,10000,0,125000,0,0,108499,125000,0,0.274951842874128,0,0,0.632881409045245,0,0.0921667480806275,0,1,0,0
"969",2020,26,"Patna","186","Danapur",5,"Amar Nath Ray","MALE",42,"GENERAL","TPLRSP",1449,0.7808668754,0,0,0,0,10200,0,22430,0,34000,0,0,32630,34000,0,0,0,0,0.312595770763101,0,0.687404229236899,0,1,0,0
"970",2020,26,"Patna","187","Maner",1,"BHAI VIRENDRA","MALE",59,"GENERAL","RJD",94223,47.43691725,142247,177560,120191,256324,252600,45600,10000,0,563077,442145,0,1004522,1005222,0.176760688168104,0.141606654707413,0.119649942957944,0.255170120714131,0.251462884834777,0.0453947250533089,0.00995498356432213,0,0.560151886846886,0.439848113153114,0
"971",2020,26,"Patna","187","Maner",2,"NIKHIL ANAND","MALE",45,"GENERAL","BJP",61306,30.86473206,142180,89270,128333,0,109000,548400,265886,0,10100,1568933,0,1283069,1579033,0.0695753696800406,0.110812434872949,0.100020341852231,0,0.0849525629564739,0.427412711241562,0.207226579396743,0,0.00639631977292431,0.993603680227076,0
"972",2020,26,"Patna","187","Maner",3,"SHRIKANT NIRALA","MALE",60,"GENERAL","IND",14615,7.357975713,0,0,145613,0,323836,75100,32000,0,25501,0,575150,576549,600651,0,0,0.252559626328378,0,0.561679926597739,0.130257792485981,0.0555026545879015,0,0.0424556023381298,0,0.95754439766187
"973",2020,26,"Patna","187","Maner",4,"VIKASH KUMAR","MALE",38,"GENERAL","IND",4024,2.025897658,308709,0,38677,0,85600,210800,22815,0,70000,0,5e+05,666601,570000,0,0.46310911624795,0.0580212150896863,0,0.128412648645892,0.316231148768154,0.034225871248318,0,0.12280701754386,0,0.87719298245614
"974",2020,26,"Patna","187","Maner",5,"KAMESHWAR KUMAR","MALE",50,"GENERAL","IND",3108,1.564734076,0,0,76000,22500,105500,2400,13860,0,48000,0,68000,220260,116000,0,0,0.345046762916553,0.102152002179243,0.478979387996005,0.0108962135657859,0.0629256333424135,0,0.413793103448276,0,0.586206896551724
"975",2020,26,"Patna","188","Phulwari (SC)",1,"GOPAL RAVIDAS","MALE",51,"SC","CPI(ML)(L)",91124,43.5747725,144267,0,98959,0,222092,76001,5000,0,20000,0,457918,546319,477918,0,0.26407099149032,0.181137760173086,0,0.406524393257419,0.139114693063943,0.00915216201523286,0,0.0418481831611281,0,0.958151816838872
"976",2020,26,"Patna","188","Phulwari (SC)",2,"ARUN MANJHI","MALE",48,"SC","JD(U)",77267,36.94846524,62110,54782,51312,0,293991,450420,12130,0,39600,724982,160163,924745,924745,0.0592401148424701,0.0671644615542663,0.0554877290496299,0,0.317915749747228,0.487074815219331,0.0131171295870754,0,0.042822615964401,0.783980448664226,0.173196935371373
"977",2020,26,"Patna","188","Phulwari (SC)",3,"KUMARI PRATIBHA","FEMALE",34,"SC","AIMIM",5019,2.400045906,0,0,0,0,147750,137421,5125,0,40000,0,354714,290296,394714,0,0,0,0,0.508963265081159,0.473382340783201,0.0176543941356409,0,0.101339197494895,0,0.898660802505105
"978",2020,26,"Patna","188","Phulwari (SC)",4,"KAMLESH KANT CHAUDHARY","MALE",48,"SC","BHRTLKCHTP",3885,1.85777612,0,0,0,0,58650,25181,0,0,63831,0,20000,83831,83831,0,0,0,0,0.699621858262457,0.300378141737543,0,0,0.761424771266,0,0.238575228734001
"979",2020,26,"Patna","188","Phulwari (SC)",5,"GAJENDRA MANJHI","MALE",50,"SC","BHRTSBLP",3480,1.664108339,0,0,2000,0,36396,16517,5125,0,60038,0,0,60038,60038,0,0,0.0333122355841301,0,0.606216063159999,0.275109097571538,0.0853626036843333,0,1,0,0
"980",2020,26,"Patna","189","Masaurhi (SC)",1,"REKHA DEVI","FEMALE",49,"SC","RJD",98696,50.20908582,134125,185821,183476,30510,669755,0,0,0,1e+05,0,650000,1203687,750000,0.154376511501744,0.111428469361221,0.152428330620834,0.0253471209708172,0.556419567545383,0,0,0,0.133333333333333,0,0.866666666666667
"981",2020,26,"Patna","189","Masaurhi (SC)",2,"NUTAN PASWAN","FEMALE",52,"SC","JD(U)",66469,33.81441726,64100,88430,82778,205240,349916,211200,62876,0,251100,1e+06,0,1064540,1251100,0.0830687433069683,0.0602138012662746,0.0777594078193398,0.192796888797039,0.328701598812633,0.198395551130066,0.0590640088676799,0,0.200703381024698,0.799296618975302,0
"982",2020,26,"Patna","189","Masaurhi (SC)",3,"PARSHURAM KUMAR","MALE",48,"SC","LJP",9682,4.925471842,49200,20000,32360,0,158100,36200,15028,0,16000,2e+05,1020000,310888,1236000,0.0643318494120069,0.158256349553537,0.104088932348627,0,0.508543269601915,0.116440647435732,0.048338951648182,0,0.0129449838187702,0.161812297734628,0.825242718446602
"983",2020,26,"Patna","189","Masaurhi (SC)",4,"RAJ KUMAR RAM","MALE",49,"SC","BSP",5412,2.753217683,0,0,40248,0,132210,0,23100,0,120000,0,76000,195558,196000,0,0,0.20581106372534,0,0.676065412818703,0,0.118123523455957,0,0.612244897959184,0,0.387755102040816
"984",2020,26,"Patna","189","Masaurhi (SC)",5,"SARITA PASWAN","FEMALE",39,"SC","BHRTSBLP",3016,1.534313476,0,0,26940,0,72009,0,35867,0,136000,0,141000,134816,277000,0,0,0.19982791360076,0,0.534127996676952,0,0.266044089722288,0,0.490974729241877,0,0.509025270758123
"985",2020,26,"Patna","190","Paliganj",1,"SANDEEP SAURAV","MALE",33,"GENERAL","CPI(ML)(L)",67917,43.73390171,104590,0,59100,0,449892,88000,70502,0,449000,0,367500,772084,816500,0,0.135464534946975,0.0765460752975065,0,0.582698255630216,0.113977235637573,0.0913138984877293,0,0.54990814451929,0,0.45009185548071
"986",2020,26,"Patna","190","Paliganj",2,"JAY VARDHAN YADAV @ BACHCHA YADAV","MALE",42,"GENERAL","JD(U)",37002,23.82675665,90400,153095,50499,0,631765,166400,154334,0,246493,1e+06,0,1246493,1246493,0.122820585434495,0.0725234718526297,0.0405128628881189,0,0.506833973395759,0.133494532259708,0.123814574169289,0,0.197749205170025,0.802250794829975,0
"987",2020,26,"Patna","190","Paliganj",3,"Dr. USHA VIDYARTHI","FEMALE",57,"GENERAL","LJP",16102,10.36858644,102580,0,0,0,0,0,0,0,234685,0,394001,102580,628686,0,1,0,0,0,0,0,0,0.373294458600955,0,0.626705541399045
"988",2020,26,"Patna","190","Paliganj",4,"MADHU MANJARI","FEMALE",45,"GENERAL","RLSP",5467,3.520373995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989",2020,26,"Patna","190","Paliganj",5,"SUNIL KUMAR","MALE",38,"GENERAL","IND",5261,3.387724088,0,0,22240,0,438240,0,15100,0,0,0,0,475580,0,0,0,0.0467639513856764,0,0.921485344211279,0,0.0317507044030447,0,0,0,0
"990",2020,26,"Patna","191","Bikram",1,"SIDDHARTH SAURAV","MALE",39,"GENERAL","INC",86177,47.70648804,16300,0,117122,0,842600,955284,28500,0,10000,2e+06,0,1959806,2010000,0,0.00831714975870061,0.0597620376710756,0,0.429940514520315,0.487438042336844,0.0145422557130655,0,0.00497512437810945,0.995024875621891,0
"991",2020,26,"Patna","191","Bikram",2,"ANIL KUMAR","MALE",56,"GENERAL","IND",50717,28.07628432,93197,0,186290,31600,285184,0,253000,0,0,10000,623000,849271,633000,0,0.109737645580739,0.219352833194587,0.0372083822478337,0.335798584903994,0,0.297902554072846,0,0,0.0157977883096366,0.984202211690363
"992",2020,26,"Patna","191","Bikram",3,"ATUL KUMAR","MALE",38,"GENERAL","BJP",14439,7.993246236,139625,0,2160,179000,403533,1474682,10000,0,11000,1500000,698000,2209000,2209000,0,0.063207333635129,0.000977818017202354,0.0810321412403803,0.182676776822091,0.667578995020371,0.00452693526482571,0,0.00497962879130828,0.679040289723857,0.315980081484835
"993",2020,26,"Patna","191","Bikram",4,"NAGENDRA KUMAR","MALE",39,"GENERAL","IND",11223,6.212909655,0,0,78100,0,138339,31640,10000,0,10000,0,282600,258079,292600,0,0,0.302620515423572,0,0.536033540117561,0.122598119180561,0.0387478252783063,0,0.0341763499658237,0,0.965823650034176
"994",2020,26,"Patna","191","Bikram",5,"ARUN KUMAR","MALE",63,"GENERAL","BSP",3363,1.861713906,0,0,0,0,68190,23290,13000,0,104480,0,0,104480,104480,0,0,0,0,0.652660796324655,0.2229134762634,0.124425727411945,0,1,0,0
"995",2020,7,"Bhojpur","192","Sandesh",2,"Yogendra Yadav","MALE",60,"GENERAL","JD(U)",28992,18.77051568,201250,41845,75590,401014,397928,70890,0,0,150000,1e+06,40000,1188517,1190000,0.0352077420853046,0.169328667574801,0.0636002682334371,0.337407037509771,0.334810524376176,0.0596457602205101,0,0,0.126050420168067,0.840336134453782,0.0336134453781513
"996",2020,7,"Bhojpur","192","Sandesh",3,"Shweta Singh","FEMALE",57,"GENERAL","LJP",28500,18.4519763,47300,1500000,0,515304.74,418300,214503.4,0,0,680000,0,2039001,2695408.14,2719001,0.556501992310523,0.0175483628241918,0,0.191178742971371,0.155189855588994,0.0795810463049206,0,0,0.250091853588873,0,0.749908146411127
"997",2020,7,"Bhojpur","193","Barhara",4,"MANJEE KUMAR SHAH","MALE",27,"GENERAL","IND",2635,1.596128102,0,0,0,0,32000,0,10000,0,44400,0,0,42000,44400,0,0,0,0,0.761904761904762,0,0.238095238095238,0,1,0,0
"998",2020,7,"Bhojpur","194","Arrah",1,"Amrendra Pratap singh","MALE",73,"GENERAL","BJP",71781,45.05121382,153709,0,0,738590,407500,58500,738279,0,596578,1500000,0,2096578,2096578,0,0.0733142291867987,0,0.352283578288048,0.194364340367971,0.0279026108258314,0.35213524133135,0,0.284548440363297,0.715451559636703,0
"999",2020,7,"Bhojpur","194","Arrah",4,"Sheodas Singh","MALE",82,"GENERAL","IND",2991,1.877212362,0,0,2520,0,23400,0,0,0,60660,0,0,25920,60660,0,0,0.0972222222222222,0,0.902777777777778,0,0,0,1,0,0
"1000",2020,7,"Bhojpur","195","Agiaon(SC)",5,"Indu devi","FEMALE",32,"SC","BPL",1601,1.138561757,0,0,0,0,56850,0,25000,0,61000,0,21650,81850,82650,0,0,0,0,0.69456322541234,0,0.30543677458766,0,0.73805202661827,0,0.26194797338173
"1001",2020,7,"Bhojpur","196","Tarari",3,"Kaushal Kumar Vidyarthi","MALE",47,"GENERAL","BJP",13833,8.143909288,229135,270080,24300,246530,411316,80000,10000,0,42178,1500000,0,1271361,1542178,0.212433761929145,0.180228117741538,0.0191133753512968,0.193910305570172,0.32352416032897,0.0629246925145572,0.00786558656431965,0,0.0273496314951971,0.972650368504803,0
"1002",2020,7,"Bhojpur","196","Tarari",4,"Anil Kumar","MALE",46,"GENERAL","JTVP",6177,3.636588424,69000,132200,25000,266006,58500,44960,10000,0,2e+05,405666,0,605666,605666,0.218272116975363,0.113924176031014,0.0412768753735557,0.439195860424723,0.0965878883741204,0.0742323326718026,0.0165107501494223,0,0.330215002988446,0.669784997011554,0
"1003",2020,7,"Bhojpur","197","Jagdishpur",3,"Shushumlata","FEMALE",35,"GENERAL","JD(U)",29362,17.48414565,436625,344970,0,202449,300685.34,41500,10000,0,30229.34,1e+06,306000,1336229.34,1336229.34,0.258166760505349,0.326759027757915,0,0.151507674573288,0.225025249033972,0.0310575428616169,0.00748374526785948,0,0.0226228680175515,0.748374526785948,0.2290026051965
"1004",2020,7,"Bhojpur","197","Jagdishpur",4,"Anil Kumar singh","MALE",38,"GENERAL","IND",7249,4.316551047,5096,0,122500,95000,418400,1e+05,130004,0,471000,0,4e+05,871000,871000,0,0.00585074626865672,0.140642939150402,0.109070034443169,0.48036739380023,0.114810562571757,0.149258323765786,0,0.540757749712974,0,0.459242250287026
"1005",2020,7,"Bhojpur","197","Jagdishpur",5,"Dr. Shyam Nandan","MALE",46,"GENERAL","BSP",3317,1.975168964,0,0,0,0,126000,19000,140635.65,0,316895,0,0,285635.65,316895,0,0,0,0,0.441121407639418,0.066518307501182,0.4923602848594,0,1,0,0
"1006",2020,8,"Buxar","199","Brahampur",5,"Bharat Sharma","MALE",57,"GENERAL","IND",3379,1.822585169,607016,0,83800,150192,106000,0,0,0,0,0,947008,947008,947008,0,0.640982969520849,0.0884892207879976,0.158596337095357,0.111931472595796,0,0,0,0,0,1
"1007",2020,8,"Buxar","200","Buxar",2,"Parshuram Chaubey","MALE",54,"GENERAL","BJP",55525,33.99351047,142025,115025,105433.25,0,1059800,209500,413928,0,12100,1500000,510000,2045711.25,2022100,0.0562273879072621,0.0694257315151393,0.0515386763405637,0,0.518059427986232,0.102409369846307,0.202339406404496,0,0.00598387814648138,0.741803076010089,0.25221304584343
"1008",2020,8,"Buxar","200","Buxar",5,"Ravi raj","MALE",41,"GENERAL","IND",1461,0.8944532876,0,0,14000,0,56340,0,0,0,134700,0,0,70340,134700,0,0,0.199033266988911,0,0.800966733011089,0,0,0,1,0,0
"1009",2020,8,"Buxar","201","Dumraon",2,"Anjum Ara","FEMALE",45,"GENERAL","JD(U)",46905,26.80653347,147386,194080,461510,51100,680100,316860,11000,0,20100,1e+06,1421467,1862036,2441567,0.104229993405068,0.0791531420445147,0.247852350867545,0.027443078436722,0.365245355084434,0.170168568169466,0.00590751199224934,0,0.00823241795125835,0.409573032400913,0.582194549647829
"1010",2020,8,"Buxar","201","Dumraon",4,"Shivang Vijay Singh","MALE",30,"GENERAL","IND",9390,5.366450256,41900,0,522050,0,603300,95470,10000,0,11000,0,1629495,1272720,1640495,0,0.0329216166949525,0.410184486768496,0,0.474024137280784,0.0750125715004086,0.0078571877553586,0,0.00670529321942462,0,0.993294706780575
"1011",2020,8,"Buxar","202","Rajpur",1,"Vishwanath Ram","MALE",50,"SC","INC",67871,36.76333579,643969,3e+05,40000,215000,619600,305730,0,0,27000,2e+06,164000,2124299,2191000,0.14122305758276,0.303144237228375,0.0188297410110347,0.101209857934312,0.291672688260927,0.143920417982591,0,0,0.0123231401186673,0.912825193975354,0.074851665905979
"1012",2020,15,"Kaimur","203","Ramgrah",4,"Sanjay Kumar Singh","MALE",38,"GENERAL","IND",1171,0.6532192385,14130,0,3400,0,74700,3400,0,0,38630,0,57000,95630,95630,0,0.147756980027188,0.0355536965387431,0,0.781135626895326,0.0355536965387431,0,0,0.403952734497543,0,0.596047265502457
"1013",2020,15,"Kaimur","204","Mohania",1,"sangita kumari","FEMALE",35,"SC","RJD",61235,37.83768754,0,0,113490,226536,669000,0,399300,0,0,0,1717223,1408326,1717223,0,0,0.0805850349989988,0.160854802084177,0.475032059338534,0,0.283528103578291,0,0,0,1
